System Name|IP Type|ip_adress|ip_name
ukncsavhp300.im.root-domain.net|Gateway|10.206.62.10|ukncsavhp300.im.root-domain.net
ukncsavhp300.im.root-domain.net|Gateway|10.206.62.11|aviadp1-svc
ukncsavhp300.im.root-domain.net|Gateway|10.206.72.2|ukncsavhp300-hb
ukncsavhp300.im.root-domain.net|Primary IP||ukncsavhp300.via.novonet
ukncsavhp301.imuat.root-uat.net|Gateway|10.206.46.15|ukncsavhp301-brm
ukncsavhp301.imuat.root-uat.net|Gateway|10.206.49.245|ukncsavhp301
ukncsavhp301.imuat.root-uat.net|Primary IP||ukncsavhp301.via.novonet
ukncsavhp600.via.novonet|Primary IP||UKNCSAVHP600.VIA.NOVONET
ukncsavhp621.via.novonet|Primary IP||UKNCSAVHP621.VIA.NOVONET
ukncsavhp622.via.novonet|Primary IP||UKNCSAVHP622.VIA.NOVONET
ukncsavhp623.via.novonet|Primary IP||UKNCSAVHP623.VIA.NOVONET
ukncsavhp650.via.novonet|Primary IP|10.16.33.207|ukncsavhp650.via.novonet
ukncsavhp651.via.novonet|Primary IP||ukncsavhp651.via.novonet
ukncsavhp652.via.novonet|Primary IP||UKNCSAVHP652.VIA.NOVONET
ukncsavhp653.via.novonet|Primary IP||UKNCSAVHP653.VIA.NOVONET
ukncsavhp664.via.novonet|Gateway|10.16.254.17|ukncsavhp664-hb1
ukncsavhp664.via.novonet|Gateway|10.16.44.75|tsmlibm5.via.novonet
ukncsavhp664.via.novonet|Gateway|10.253.251.94|tsmlibm5-admin.via.novonet
ukncsavhp664.via.novonet|NTP Server|172.27.128.17|
ukncsavhp664.via.novonet|NTP Server|172.27.192.17|
ukncsavhp664.via.novonet|Primary IP||ukncsavhp664.via.novonet
ukncsavhp665.via.novonet|Gateway|10.16.254.18|ukncsavhp665-hb1
ukncsavhp665.via.novonet|Gateway|10.16.44.73|tsmlibc11.via.novonet
ukncsavhp665.via.novonet|Gateway|10.253.251.92|tsmlibc11-admin.via.novonet
ukncsavhp665.via.novonet|NTP Server|172.27.128.17|
ukncsavhp665.via.novonet|NTP Server|172.27.192.17|
ukncsavhp665.via.novonet|Primary IP||ukncsavhp665.via.novonet
ukncsavhp666.via.novonet|Gateway|10.16.254.19|ukncsavhp666-hb1
ukncsavhp666.via.novonet|Gateway|10.16.44.71|tsmlibc13.via.novonet
ukncsavhp666.via.novonet|Gateway|10.253.251.90|tsmlibc13-admin.via.novonet
ukncsavhp666.via.novonet|NTP Server|172.27.128.17|
ukncsavhp666.via.novonet|NTP Server|172.27.192.17|
ukncsavhp666.via.novonet|Primary IP||ukncsavhp666.via.novonet
ukncsavhp667.via.novonet|Gateway|10.16.254.20|ukncsavhp667-hb1
ukncsavhp667.via.novonet|Gateway|10.16.44.69|tsmlibc15.via.novonet
ukncsavhp667.via.novonet|Gateway|10.253.251.88|tsmlibc15-admin.via.novonet
ukncsavhp667.via.novonet|NTP Server|172.27.128.17|
ukncsavhp667.via.novonet|NTP Server|172.27.192.17|
ukncsavhp667.via.novonet|Primary IP||ukncsavhp667.via.novonet
ukncsavhp668.via.novonet|Gateway|10.16.254.21|ukncsavhp668-hb1
ukncsavhp668.via.novonet|Gateway|10.16.44.67|tsmlibc17.via.novonet
ukncsavhp668.via.novonet|Gateway|10.253.251.86|tsmlibc17-admin.via.novonet
ukncsavhp668.via.novonet|NTP Server|172.27.128.17|
ukncsavhp668.via.novonet|NTP Server|172.27.192.17|
ukncsavhp668.via.novonet|Primary IP||ukncsavhp668.via.novonet
ukncsavia001.via.novonet|DNS Server|10.14.100.211|
ukncsavia001.via.novonet|DNS Server|10.14.100.216|
ukncsavia001.via.novonet|DNS Server|10.14.100.58|
ukncsavia001.via.novonet|DNS Server|10.198.148.6|
ukncsavia001.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia001.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia001.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia001.via.novonet|Gateway|10.14.102.3|
ukncsavia001.via.novonet|NTP Server|NA|
ukncsavia001.via.novonet|Primary IP|10.14.102.62|
ukncsavia001.via.novonet|Primary IP||UKNCSAVIA001.VIA.NOVONET
ukncsavia001.via.novonet|Primary IP||ukncsavia001.via.novonet
ukncsavia001.via.novonet|Primary WINS Server|10.16.139.230|
ukncsavia001.via.novonet|Secondary WINS Server|10.14.100.160|
ukncsavia002.via.novonet|DNS Server|10.14.100.211|
ukncsavia002.via.novonet|DNS Server|10.14.100.216|
ukncsavia002.via.novonet|DNS Server|10.14.100.58|
ukncsavia002.via.novonet|DNS Server|10.198.148.6|
ukncsavia002.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia002.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia002.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia002.via.novonet|Gateway|10.14.102.3|
ukncsavia002.via.novonet|NTP Server|NA|
ukncsavia002.via.novonet|Primary IP|10.14.102.60|
ukncsavia002.via.novonet|Primary IP||UKNCSAVIA002.VIA.NOVONET
ukncsavia002.via.novonet|Primary IP||ukncsavia002.via.novonet
ukncsavia002.via.novonet|Primary WINS Server|10.16.139.230|
ukncsavia002.via.novonet|Secondary WINS Server|10.14.100.160|
ukncsavia004.via.novonet|Primary IP|10.16.94.254|
ukncsavia004.via.novonet|Primary IP||UKNCSAVIA004.VIA.NOVONET
ukncsavia005.via.novonet|Primary IP|10.16.90.253|
ukncsavia005.via.novonet|Primary IP||UKNCSAVIA005.VIA.NOVONET
ukncsavia007.via.novonet|Primary IP||UKNCSAVIA007.VIA.NOVONET
ukncsavia008.via.novonet|DNS Server|10.14.100.211|
ukncsavia008.via.novonet|DNS Server|10.14.100.58|
ukncsavia008.via.novonet|DNS Server|10.14.100.59|
ukncsavia008.via.novonet|DNS Server|10.198.98.61|
ukncsavia008.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia008.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia008.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia008.via.novonet|Gateway|10.16.66.1|
ukncsavia008.via.novonet|NTP Server|NA|
ukncsavia008.via.novonet|Primary IP||UKNCSAVIA008.VIA.NOVONET
ukncsavia008.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia008.via.novonet|Secondary WINS Server|10.14.100.138|
ukncsavia009.avivagroup.com|DNS Server|10.14.100.185|
ukncsavia009.avivagroup.com|DNS Server|10.14.100.186|
ukncsavia009.avivagroup.com|DNS Server|10.14.100.216|
ukncsavia009.avivagroup.com|DNS Server|10.14.100.30|
ukncsavia009.avivagroup.com|DNS Server|10.14.100.33|
ukncsavia009.avivagroup.com|DNS Server|10.14.100.58|
ukncsavia009.avivagroup.com|DNS Server|10.14.100.59|
ukncsavia009.avivagroup.com|DNS Server|10.198.148.6|
ukncsavia009.avivagroup.com|Gateway|10.15.208.1|
ukncsavia009.avivagroup.com|Gateway|10.16.66.1|
ukncsavia009.avivagroup.com|NTP Server|NA|
ukncsavia009.avivagroup.com|Primary IP||UKNCSAVIA009.avivagroup.com
ukncsavia009.avivagroup.com|Primary WINS Server|10.14.100.215|
ukncsavia009.avivagroup.com|Secondary WINS Server|10.14.100.138|
ukncsavia009.avivagroup.com|Secondary WINS Server|10.16.139.227|
ukncsavia010.via.novonet|DNS Server|10.14.100.211|
ukncsavia010.via.novonet|DNS Server|10.14.100.216|
ukncsavia010.via.novonet|DNS Server|10.14.100.58|
ukncsavia010.via.novonet|DNS Server|10.14.100.59|
ukncsavia010.via.novonet|DNS Server|10.198.148.6|
ukncsavia010.via.novonet|DNS Server|10.198.98.61|
ukncsavia010.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia010.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia010.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia010.via.novonet|Gateway|10.15.208.1|
ukncsavia010.via.novonet|Gateway|10.16.66.1|
ukncsavia010.via.novonet|NTP Server|NA|
ukncsavia010.via.novonet|Primary IP||UKNCSAVIA010.VIA.NOVONET
ukncsavia010.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia010.via.novonet|Secondary WINS Server|10.14.100.138|
ukncsavia010.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsavia011.via.novonet|DNS Server|10.14.100.211|
ukncsavia011.via.novonet|DNS Server|10.14.100.216|
ukncsavia011.via.novonet|DNS Server|10.14.100.58|
ukncsavia011.via.novonet|DNS Server|10.14.100.59|
ukncsavia011.via.novonet|DNS Server|10.198.148.6|
ukncsavia011.via.novonet|DNS Server|10.198.98.61|
ukncsavia011.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia011.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia011.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia011.via.novonet|Gateway|10.15.208.1|
ukncsavia011.via.novonet|Gateway|10.16.66.1|
ukncsavia011.via.novonet|NTP Server|NA|
ukncsavia011.via.novonet|Primary IP||UKNCSAVIA011.VIA.NOVONET
ukncsavia011.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia011.via.novonet|Secondary WINS Server|10.14.100.138|
ukncsavia011.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsavia012.via.novonet|DNS Server|10.14.100.211|
ukncsavia012.via.novonet|DNS Server|10.14.100.216|
ukncsavia012.via.novonet|DNS Server|10.14.100.58|
ukncsavia012.via.novonet|DNS Server|10.198.148.6|
ukncsavia012.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia012.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia012.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia012.via.novonet|Gateway|10.16.142.129|
ukncsavia012.via.novonet|NTP Server|NA|
ukncsavia012.via.novonet|Primary IP||ukncsavia012.via.novonet
ukncsavia012.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia012.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsavia013.via.novonet|DNS Server|10.14.100.211|
ukncsavia013.via.novonet|DNS Server|10.14.100.216|
ukncsavia013.via.novonet|DNS Server|10.14.100.58|
ukncsavia013.via.novonet|DNS Server|10.198.148.6|
ukncsavia013.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia013.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia013.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia013.via.novonet|Gateway|10.16.142.129|
ukncsavia013.via.novonet|NTP Server|NA|
ukncsavia013.via.novonet|Primary IP||UKNCSAVIA013.VIA.NOVONET
ukncsavia013.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia013.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsavia014.via.novonet|DNS Server|10.14.100.211|
ukncsavia014.via.novonet|DNS Server|10.14.100.216|
ukncsavia014.via.novonet|DNS Server|10.14.100.58|
ukncsavia014.via.novonet|DNS Server|10.198.148.6|
ukncsavia014.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia014.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia014.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia014.via.novonet|Gateway|10.16.142.129|
ukncsavia014.via.novonet|NTP Server|NA|
ukncsavia014.via.novonet|Primary IP||UKNCSAVIA014.VIA.NOVONET
ukncsavia014.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia014.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsavia015.via.novonet|DNS Server|10.14.100.151|
ukncsavia015.via.novonet|DNS Server|10.14.100.211|
ukncsavia015.via.novonet|DNS Server|10.14.100.58|
ukncsavia015.via.novonet|DNS Server|10.14.100.59|
ukncsavia015.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia015.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia015.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia015.via.novonet|Gateway|10.16.170.1|
ukncsavia015.via.novonet|NTP Server|NA|
ukncsavia015.via.novonet|Primary IP||UKNCSAVIA015.VIA.NOVONET
ukncsavia015.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia015.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia016.via.novonet|DNS Server|10.14.100.151|
ukncsavia016.via.novonet|DNS Server|10.14.100.211|
ukncsavia016.via.novonet|DNS Server|10.14.100.58|
ukncsavia016.via.novonet|DNS Server|10.14.100.59|
ukncsavia016.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia016.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia016.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia016.via.novonet|Gateway|10.16.170.1|
ukncsavia016.via.novonet|NTP Server|NA|
ukncsavia016.via.novonet|Primary IP||UKNCSAVIA016.VIA.NOVONET
ukncsavia016.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia016.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia020.via.novonet|DNS Server|10.14.100.151|
ukncsavia020.via.novonet|DNS Server|10.14.100.211|
ukncsavia020.via.novonet|DNS Server|10.14.100.58|
ukncsavia020.via.novonet|DNS Server|10.14.100.59|
ukncsavia020.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia020.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia020.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia020.via.novonet|Gateway|10.16.176.1|
ukncsavia020.via.novonet|Gateway|10.16.176.129|
ukncsavia020.via.novonet|NTP Server|NA|
ukncsavia020.via.novonet|Primary IP|10.16.176.103|
ukncsavia020.via.novonet|Primary WINS Server|10.14.100.52|
ukncsavia020.via.novonet|Secondary WINS Server|10.16.139.229|
ukncsavia021.via.novonet|Primary IP||UKNCSAVIA021.VIA.NOVONET
ukncsavia022.via.novonet|Primary IP||UKNCSAVIA022.VIA.NOVONET
ukncsavia023.via.novonet|Primary IP||UKNCSAVIA023.VIA.NOVONET
ukncsavia024.via.novonet|Primary IP||UKNCSAVIA024.VIA.NOVONET
ukncsavia025.via.novonet|DNS Server|10.14.100.151|
ukncsavia025.via.novonet|DNS Server|10.14.100.211|
ukncsavia025.via.novonet|DNS Server|10.14.100.58|
ukncsavia025.via.novonet|DNS Server|10.14.100.59|
ukncsavia025.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia025.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia025.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia025.via.novonet|Gateway|10.16.170.1|
ukncsavia025.via.novonet|NTP Server|NA|
ukncsavia025.via.novonet|Primary IP|10.16.170.126|
ukncsavia025.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia025.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia028.via.novonet|DNS Server|10.14.100.151|
ukncsavia028.via.novonet|DNS Server|10.14.100.211|
ukncsavia028.via.novonet|DNS Server|10.14.100.216|
ukncsavia028.via.novonet|DNS Server|10.14.100.59|
ukncsavia028.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia028.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia028.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia028.via.novonet|Gateway|10.16.89.65|
ukncsavia028.via.novonet|NTP Server|NA|
ukncsavia028.via.novonet|Primary IP||UKNCSAVIA028.VIA.NOVONET
ukncsavia028.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia028.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsavia029.via.novonet|DNS Server|10.14.100.151|
ukncsavia029.via.novonet|DNS Server|10.14.100.211|
ukncsavia029.via.novonet|DNS Server|10.14.100.58|
ukncsavia029.via.novonet|DNS Server|10.14.100.59|
ukncsavia029.via.novonet|Gateway|10.16.170.1|
ukncsavia029.via.novonet|NTP Server|NA|
ukncsavia029.via.novonet|Primary IP||ukncsavia029.via.novonet
ukncsavia029.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia029.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia030.via.novonet|DNS Server|10.14.100.211|
ukncsavia030.via.novonet|DNS Server|10.14.100.216|
ukncsavia030.via.novonet|DNS Server|10.14.100.58|
ukncsavia030.via.novonet|DNS Server|10.198.148.6|
ukncsavia030.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia030.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia030.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia030.via.novonet|Gateway|10.16.142.129|
ukncsavia030.via.novonet|NTP Server|NA|
ukncsavia030.via.novonet|Primary IP||UKNCSAVIA030.VIA.NOVONET
ukncsavia030.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia030.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsavia031.via.novonet|DNS Server|10.14.100.211|
ukncsavia031.via.novonet|DNS Server|10.14.100.216|
ukncsavia031.via.novonet|DNS Server|10.14.100.59|
ukncsavia031.via.novonet|DNS Server|10.8.93.53|
ukncsavia031.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia031.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia031.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia031.via.novonet|Gateway|10.16.90.129|
ukncsavia031.via.novonet|NTP Server|NA|
ukncsavia031.via.novonet|Primary IP||UKNCSAVIA031.VIA.NOVONET
ukncsavia031.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia031.via.novonet|Secondary WINS Server|10.14.100.138|
ukncsavia032.via.novonet|DNS Server|10.14.100.211|
ukncsavia032.via.novonet|DNS Server|10.14.100.216|
ukncsavia032.via.novonet|DNS Server|10.14.100.59|
ukncsavia032.via.novonet|DNS Server|10.8.93.53|
ukncsavia032.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia032.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia032.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia032.via.novonet|Gateway|10.16.90.129|
ukncsavia032.via.novonet|NTP Server|NA|
ukncsavia032.via.novonet|Primary IP||UKNCSAVIA032.VIA.NOVONET
ukncsavia032.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia032.via.novonet|Secondary WINS Server|10.14.100.138|
ukncsavia033.via.novonet|DNS Server|10.14.100.211|
ukncsavia033.via.novonet|DNS Server|10.14.100.216|
ukncsavia033.via.novonet|DNS Server|10.14.100.59|
ukncsavia033.via.novonet|DNS Server|10.8.93.53|
ukncsavia033.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia033.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia033.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia033.via.novonet|Gateway|10.16.90.129|
ukncsavia033.via.novonet|NTP Server|NA|
ukncsavia033.via.novonet|Primary IP||UKNCSAVIA033.VIA.NOVONET
ukncsavia033.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia033.via.novonet|Secondary WINS Server|10.14.100.138|
ukncsavia034.via.novonet|DNS Server|10.14.100.211|
ukncsavia034.via.novonet|DNS Server|10.14.100.216|
ukncsavia034.via.novonet|DNS Server|10.14.100.59|
ukncsavia034.via.novonet|DNS Server|10.8.93.53|
ukncsavia034.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia034.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia034.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia034.via.novonet|Gateway|10.16.90.129|
ukncsavia034.via.novonet|NTP Server|NA|
ukncsavia034.via.novonet|Primary IP||UKNCSAVIA034.VIA.NOVONET
ukncsavia034.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia034.via.novonet|Secondary WINS Server|10.14.100.138|
ukncsavia038.error.com|Primary IP||UKNCSAVIA038.ERROR.COM
ukncsavia039.via.novonet|Primary IP||UKNCSAVIA039.VIA.NOVONET
ukncsavia040.via.novonet|DNS Server|10.14.100.111|
ukncsavia040.via.novonet|DNS Server|10.14.100.211|
ukncsavia040.via.novonet|DNS Server|10.14.100.216|
ukncsavia040.via.novonet|DNS Server|10.198.148.6|
ukncsavia040.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia040.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia040.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia040.via.novonet|Gateway|10.14.63.67|
ukncsavia040.via.novonet|NTP Server|NA|
ukncsavia040.via.novonet|Primary IP||UKNCSAVIA040.VIA.NOVONET
ukncsavia040.via.novonet|Primary WINS Server|10.14.100.215|
ukncsavia040.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsavia041.via.novonet|DNS Server|10.14.100.151|
ukncsavia041.via.novonet|DNS Server|10.14.100.216|
ukncsavia041.via.novonet|DNS Server|10.14.100.58|
ukncsavia041.via.novonet|DNS Server|10.14.100.59|
ukncsavia041.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia041.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia041.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia041.via.novonet|Gateway|10.16.169.193|
ukncsavia041.via.novonet|NTP Server|NA|
ukncsavia041.via.novonet|Primary IP||UKNCSAVIA041.VIA.NOVONET
ukncsavia041.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia041.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia042.via.novonet|DNS Server|10.14.100.151|
ukncsavia042.via.novonet|DNS Server|10.14.100.216|
ukncsavia042.via.novonet|DNS Server|10.14.100.58|
ukncsavia042.via.novonet|DNS Server|10.14.100.59|
ukncsavia042.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia042.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia042.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia042.via.novonet|Gateway|10.16.169.193|
ukncsavia042.via.novonet|NTP Server|NA|
ukncsavia042.via.novonet|Primary IP||UKNCSAVIA042.VIA.NOVONET
ukncsavia042.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia042.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia043.via.novonet|DNS Server|10.14.100.151|
ukncsavia043.via.novonet|DNS Server|10.14.100.216|
ukncsavia043.via.novonet|DNS Server|10.14.100.58|
ukncsavia043.via.novonet|DNS Server|10.14.100.59|
ukncsavia043.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia043.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia043.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia043.via.novonet|Gateway|10.16.169.193|
ukncsavia043.via.novonet|NTP Server|NA|
ukncsavia043.via.novonet|Primary IP||UKNCSAVIA043.VIA.NOVONET
ukncsavia043.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia043.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia044.via.novonet|DNS Server|10.14.100.151|
ukncsavia044.via.novonet|DNS Server|10.14.100.216|
ukncsavia044.via.novonet|DNS Server|10.14.100.58|
ukncsavia044.via.novonet|DNS Server|10.14.100.59|
ukncsavia044.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia044.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia044.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia044.via.novonet|Gateway|10.16.169.193|
ukncsavia044.via.novonet|NTP Server|NA|
ukncsavia044.via.novonet|Primary IP||UKNCSAVIA044.VIA.NOVONET
ukncsavia044.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia044.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia045.via.novonet|DNS Server|10.14.100.151|
ukncsavia045.via.novonet|DNS Server|10.14.100.216|
ukncsavia045.via.novonet|DNS Server|10.14.100.58|
ukncsavia045.via.novonet|DNS Server|10.14.100.59|
ukncsavia045.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia045.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia045.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia045.via.novonet|Gateway|10.16.169.193|
ukncsavia045.via.novonet|NTP Server|NA|
ukncsavia045.via.novonet|Primary IP||UKNCSAVIA045.VIA.NOVONET
ukncsavia045.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia045.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia046.via.novonet|DNS Server|10.14.100.151|
ukncsavia046.via.novonet|DNS Server|10.14.100.216|
ukncsavia046.via.novonet|DNS Server|10.14.100.58|
ukncsavia046.via.novonet|DNS Server|10.14.100.59|
ukncsavia046.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia046.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia046.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia046.via.novonet|Gateway|10.16.169.193|
ukncsavia046.via.novonet|NTP Server|NA|
ukncsavia046.via.novonet|Primary IP||UKNCSAVIA046.VIA.NOVONET
ukncsavia046.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia046.via.novonet|Secondary WINS Server|10.14.100.215|
ukncsavia047.via.novonet|DNS Server|10.14.100.151|
ukncsavia047.via.novonet|DNS Server|10.14.100.216|
ukncsavia047.via.novonet|DNS Server|10.14.100.58|
ukncsavia047.via.novonet|DNS Server|10.14.100.59|
ukncsavia047.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsavia047.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsavia047.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsavia047.via.novonet|Gateway|10.16.169.193|
ukncsavia047.via.novonet|NTP Server|NA|
ukncsavia047.via.novonet|Primary IP||UKNCSAVIA047.VIA.NOVONET
ukncsavia047.via.novonet|Primary WINS Server|10.14.100.138|
ukncsavia047.via.novonet|Secondary WINS Server|10.14.100.215|
