Full Node Name|Usage|Detailed Usage
esxn007e.via.novonet|Other|VH DIST
esxn008a.via.novonet|Other|VH DIST
esxn008b.via.novonet|Other|VH DIST
esxn008c.via.novonet|Other|VH DIST
esxn008d.via.novonet|Other|VH DIST
esxn010a.via.novonet|Other|VH DIST
esxn010b.via.novonet|Other|VH DIST
esxn010c.via.novonet|Other|VH DIST
esxn010d.via.novonet|Other|VH DIST
esxn010e.via.novonet|Other|VH DIST
esxn010f.via.novonet|Other|VH DIST
esxn011a.via.novonet|Other|VH DIST
esxn011b.via.novonet|Other|VH DIST
esxn011c.via.novonet|Other|VH DIST
esxn011d.via.novonet|Other|VH DIST
esxn012a.via.novonet|Other|VH DIST
esxn012b.via.novonet|Other|VH DIST
esxn012c.via.novonet|Other|VH DIST
esxn012d.via.novonet|Other|VH DIST
esxn801a.via.novonet|Other|VH DIST
esxn801b.via.novonet|Other|VH DIST
esxn801c.via.novonet|Other|VH DIST
esxn801d.via.novonet|Other|VH DIST
esxnsbc01.via.novonet|Other|
esxq003a.via.novonet|Other|VH DIST
esxq003b.via.novonet|Other|VH DIST
esxq004a.via.novonet|Other|VH DIST
esxq004b.via.novonet|Other|VH DIST
esxq005a.via.novonet|Other|VH DIST
esxq005b.via.novonet|Other|VH DIST
esxq005c.via.novonet|Other|VH DIST
esxq006a.via.novonet|Other|VH DIST
esxq006b.via.novonet|Other|VH DIST
esxq006c.via.novonet|Other|VH DIST
esxr002a.via.novonet|Other|VH DIST
esxr003a.via.novonet|Other|VH DIST
esxw001a.via.novonet|Other|VH DIST
esxw001b.via.novonet|Other|VH DIST
esxw001c.via.novonet|Other|VH DIST
esxw001d.via.novonet|Other|VH DIST
esxw001e.via.novonet|Other|VH DIST
esxw001f.via.novonet|Other|VH DIST
esxw002a.via.novonet|Other|VH DIST
esxw002b.via.novonet|Other|VH DIST
esxw002c.via.novonet|Other|VH DIST
esxw002d.via.novonet|Other|VH DIST
esxw002e.via.novonet|Other|VH DIST
esxw002f.via.novonet|Other|VH DIST
esxw003a.via.novonet|Other|VH DIST
esxw003b.via.novonet|Other|VH DIST
esxw003c.via.novonet|Other|VH DIST
esxw003d.via.novonet|Other|VH DIST
esxw003e.via.novonet|Other|VH DIST
esxw003f.via.novonet|Other|VH DIST
esxw004a.via.novonet|Other|VH DIST
esxw004b.via.novonet|Other|VH DIST
esxw004c.via.novonet|Other|VH DIST
esxw004d.via.novonet|Other|VH DIST
esxw004e.via.novonet|Other|VH DIST
esxw004f.via.novonet|Other|VH DIST
esxw005a.via.novonet|Other|VH DIST
esxw005b.via.novonet|Other|VH DIST
esxw005c.via.novonet|Other|VH DIST
esxw005d.via.novonet|Other|VH DIST
esxw005e.via.novonet|Other|VH DIST
esxw005f.via.novonet|Other|VH DIST
esxw006a.via.novonet|Other|VH DIST
esxw006b.via.novonet|Other|VH DIST
esxw006c.via.novonet|Other|VH DIST
esxw006d.via.novonet|Other|VH DIST
esxw006e.via.novonet|Other|VH DIST
esxw006f.via.novonet|Other|VH DIST
esxw007a.via.novonet|Other|VH DIST
esxw007b.via.novonet|Other|VH DIST
esxw007c.via.novonet|Other|VH DIST
esxw007d.via.novonet|Other|VH DIST
esxw007e.via.novonet|Other|VH DIST
esxw007f.via.novonet|Other|VH DIST
esxw008a.via.novonet|Other|VH DIST
esxw008b.via.novonet|Other|VH DIST
esxw008c.via.novonet|Other|VH DIST
esxw008d.via.novonet|Other|VH DIST
esxw008e.via.novonet|Other|VH DIST
esxw008f.via.novonet|Other|VH DIST
esxw009a.via.novonet|Other|VH DIST
esxw009b.via.novonet|Other|VH DIST
esxw009c.via.novonet|Other|VH DIST
esxw009d.via.novonet|Other|VH DIST
esxw009e.via.novonet|Other|VH DIST
esxw009f.via.novonet|Other|VH DIST
esxw010a.via.novonet|Other|VH DIST
esxw010b.via.novonet|Other|VH DIST
esxw010c.via.novonet|Other|VH DIST
esxw010d.via.novonet|Other|VH DIST
esxw010e.via.novonet|Other|VH DIST
esxw010f.via.novonet|Other|VH DIST
eventhub0.via.novonet|Other|Midrange Lpar
eventhub1.via.novonet|Other|Midrange Lpar
eventmgr0.norwich-union.com|Other|Midrange Lpar
eventmgr1.norwich-union.com|Other|Midrange Lpar
exch0101.error.com|Messaging|
exdsd601.ecs.com|Other|CIC2
fabric_a (mf).via.novonet|Storage|
fabric_b (mf).via.novonet|Storage|
fabric_c (mf).via.novonet|Storage|
faxl002a.via.novonet|Voice|Fax
faxl003a.via.novonet|Voice|Fax
faxp001a.via.novonet|Voice|Fax
fdlnu1zb.via.novonet|Business Application|
floyd.via.novonet|Other|Midrange Lpar
floyd_suggs.via.novonet|Other|Midrange Host
fly cluster.via.novonet|Other|Midrange Cluster
fractx01.via.novonet|Business Application|Prophet
fractx02.via.novonet|Business Application|Prophet
fradat01.via.novonet|Business Application|Prophet
fradat02.via.novonet|Business Application|Prophet
fraws001.via.novonet|Business Application|Prophet
fraws002.via.novonet|Business Application|Prophet
fraws003.via.novonet|Business Application|Prophet
fraws004.via.novonet|Business Application|Prophet
fraws005.via.novonet|Business Application|Prophet
fraws006.via.novonet|Business Application|Prophet
fraws007.via.novonet|Business Application|Prophet
fraws008.via.novonet|Business Application|Prophet
fraws009.via.novonet|Business Application|Prophet
fraws010.via.novonet|Business Application|Prophet
fraws011.via.novonet|Business Application|Prophet
fraws012.via.novonet|Business Application|Prophet
fraws013.via.novonet|Business Application|Prophet
fraws014.via.novonet|Business Application|Prophet
fraws015.via.novonet|Business Application|Prophet
fraws016.via.novonet|Business Application|Prophet
fraws017.via.novonet|Business Application|Prophet
fraws018.via.novonet|Business Application|Prophet
fraws019.via.novonet|Business Application|Prophet
fraws020.via.novonet|Business Application|Prophet
fraws021.via.novonet|Business Application|Prophet
fraws022.via.novonet|Business Application|Prophet
fraws023.via.novonet|Business Application|Prophet
fraws024.via.novonet|Business Application|Prophet
ftlnu1za.error.com|Infrastructure Application|
ftp cluster.via.novonet|Other|Midrange Cluster
ftpl001a.via.novonet|Firewall|
ftpl002a.via.novonet|Firewall|
ftpl0101.error.com|Other|Data Warehouse
ftpr01.via.novonet|Other|Midrange Lpar
ftpr02.via.novonet|Other|Midrange Lpar
fxdnu1aa.via.novonet|Voice|Fax
fyb2.via.novonet|Other|Mainframe Lpar
galaxy1.via.novonet|Other|Midrange Host
galaxy2.via.novonet|Other|Midrange Host
garrod1.via.novonet|Other|Midrange Host
garrod2.via.novonet|Other|Midrange Host
gem2ha.via.novonet|Other|AS400
gemini1.via.novonet|Other|AS400
gemini2.via.novonet|Other|AS400
gemini3.via.novonet|Other|AS400
genesis1.via.novonet|Other|Midrange Host
genesis2.via.novonet|Other|Midrange Host
gl-db-dev cluster.via.novonet|Other|Midrange Cluster
gonzo.via.novonet|Other|Midrange Lpar
gonzo_pepe.via.novonet|Other|Midrange Host
gp01.via.novonet|Other|Midrange Lpar
gpintr01.via.novonet|Other|Midrange Lpar
grpftp1.via.novonet|Other|Midrange Lpar
grpftp2.via.novonet|Other|Midrange Lpar
guinness1.via.novonet|Other|Midrange Host
guinness2.via.novonet|Other|Midrange Host
haddock.via.novonet|Other|Midrange Lpar
hardy.via.novonet|Other|Midrange Lpar
hawdbbp01.via.novonet|Other|Midrange Lpar
hawdbcp02.via.novonet|Other|Midrange Lpar
hawdmp01.via.novonet|Other|Midrange Lpar
hawdmr01.via.novonet|Other|Midrange Lpar
hawihsp01.via.novonet|Other|Midrange Lpar
hawihsp02.via.novonet|Other|Midrange Lpar
hawihspv1.via.novonet|Other|Midrange Lpar
hc_legacy.via.novonet|Other|VF Bronze
hcbkup1.southampton.geo.norwich-union.com|Messaging|Domino EX
hchub1.southampton.geo.norwich-union.com|Business Application|Healthcare
hcmail1.southampton.geo.norwich-union.com|Business Application|Healthcare
hcmail2.southampton.geo.norwich-union.com|Business Application|Healthcare
hcmail3.southampton.geo.norwich-union.com|Business Application|Healthcare
hcmail4.southampton.geo.norwich-union.com|Business Application|Healthcare
hcmgmt2.southampton.geo.norwich-union.com|Business Application|Healthcare
hcndev3.southampton.geo.norwich-union.com|Messaging|Domino EX
hcnotes1.southampton.geo.norwich-union.com|Business Application|Healthcare
hcorap cluster.via.novonet|Other|Midrange Cluster
hcorap01.via.novonet|Other|Midrange Lpar
hcorap02.via.novonet|Other|Midrange Lpar
hcorar cluster.via.novonet|Other|Midrange Cluster
hcorar01.via.novonet|Other|Midrange Lpar
hcorar02.via.novonet|Other|Midrange Lpar
hcrl200d.ecs.com|Business Application|
hcrl201d.ecs.com|Business Application|
hcrp400d.ecs.com|Web Hosting|
hcrp401d.ecs.com|Web Hosting|
hcru150d.ecs.com|Business Application|
hcvmp2.error.com|Other|VH DIST
hmcconfig.via.novonet|Other|Mainframe Hardware Management
hmcdc2rm1.via.novonet|Other|Mainframe Hardware Management
hmcops1.via.novonet|Other|Mainframe Hardware Management
hmcops2.via.novonet|Other|Mainframe Hardware Management
hotl003a.via.novonet|Infrastructure Application|
hotl004a.via.novonet|Infrastructure Application|
hotr005a.via.novonet|Infrastructure Application|
htsp01.via.novonet|Other|Midrange Lpar
htsp02.via.novonet|Other|Midrange Lpar
htsp03.via.novonet|Other|Midrange Lpar
htsp04.via.novonet|Other|Midrange Lpar
htsr01.via.novonet|Other|Midrange Lpar
htsr02.via.novonet|Other|Midrange Lpar
htsr03.via.novonet|Other|Midrange Lpar
htsr04.via.novonet|Other|Midrange Lpar
hwihsp01.via.novonet|Other|Midrange Lpar
hwihsp02.via.novonet|Other|Midrange Lpar
hwihspv1.via.novonet|Other|Midrange Lpar
hwihsr01.via.novonet|Other|Midrange Lpar
hwihsr02.via.novonet|Other|Midrange Lpar
hybihsp01.via.novonet|Other|Midrange Lpar
hybihsp02.via.novonet|Other|Midrange Lpar
hybihsp03.via.novonet|Other|Midrange Lpar
hybihsp04.via.novonet|Other|Midrange Lpar
hybihsr01.via.novonet|Other|Midrange Lpar
hybihsr02.via.novonet|Other|Midrange Lpar
hybihsr03.via.novonet|Other|Midrange Lpar
hybihsr04.via.novonet|Other|Midrange Lpar
hybihsu01.via.novonet|Other|Midrange Lpar
iadnu1zb.via.novonet|Web Hosting|
iadnu1zj.via.novonet|Business Application|
iadnu1zk.via.novonet|Business Application|
iadnu9ab.via.novonet|Business Application|
iadnu9bc.via.novonet|Web Hosting|
iadnu9bg.via.novonet|Web Hosting|
ialnu1ze.error.com|Web Hosting|
ialnu1zg.via.novonet|Web Hosting|
ialnu1zi.via.novonet|Web Hosting|
ialnu1zk.via.novonet|Web Hosting|
ialnu1zp.via.novonet|Business Application|
ialnu1zq.via.novonet|Business Application|
ialnu9ae.via.novonet|Business Application|
ialnu9ai.via.novonet|Web Hosting|
ialnu9am.via.novonet|Web Hosting|
ialnu9bf.via.novonet|Web Hosting|
ialnu9bg.via.novonet|Web Hosting|
iamwa01.ecs.com|Other|CIC2
iamwa02.ecs.com|Other|CIC2
iamwc01.ecs.com|Other|CIC2
iamwc02.ecs.com|Other|CIC2
iamwd01.ecs.com|Other|CIC2
iamwd02.ecs.com|Other|CIC2
iamwd03.ecs.com|Other|CIC2
iamws01.ecs.com|Other|CIC2
iamws02.ecs.com|Other|CIC2
iapsd03.ecs.com|Other|CIC2
iapsd04.ecs.com|Other|CIC2
ibm1.via.novonet|Other|Mainframe Lpar
ibm2.via.novonet|Other|Mainframe Lpar
ibm3.via.novonet|Other|Mainframe Lpar
ibm4.via.novonet|Other|Mainframe Lpar
ibm5.via.novonet|Other|Mainframe Lpar
ibm6.via.novonet|Other|Mainframe Lpar
ibm7.via.novonet|Other|Mainframe Lpar
ibm8.via.novonet|Other|Mainframe Lpar
ibm9.via.novonet|Other|Mainframe Lpar
ibma.via.novonet|Other|Mainframe Lpar
ibmb.via.novonet|Other|Mainframe Lpar
ibmc.via.novonet|Other|Mainframe Lpar
ibme.via.novonet|Other|Mainframe Lpar
ibmh.via.novonet|Other|Mainframe Lpar
ibml.via.novonet|Other|Mainframe Lpar
ibmr.via.novonet|Other|Mainframe Lpar
ibvwasp02.via.novonet|Other|Midrange Lpar
ibvwasr01.via.novonet|Other|Midrange Lpar
ibvwasr02.via.novonet|Other|Midrange Lpar
ibwaswp01.via.novonet|Other|Midrange Lpar
ibwaswr01.via.novonet|Other|Midrange Lpar
idsd401m.via.novonet|Business Application|
idsd402a.via.novonet|Business Application|
idsd403a.via.novonet|Business Application|
idsl200m.via.novonet|Business Application|
idsl201a.via.novonet|Business Application|
idsl202a.via.novonet|Business Application|
ieasbc001.via.novonet|Other|Blade Chassis
ieasbc002.via.novonet|Other|Blade Chassis
ieasbc003.via.novonet|Other|Blade Chassis
ieasbc004.via.novonet|Other|Blade Chassis
ieckdavia001.avivagroup.com|Directory Services|
iedbdavia811.via.novonet|Directory Services|
iedbdavia812.via.novonet|Directory Services|
iedpdavia001.avivagroup.com|Directory Services|
iedpsavia001.avivagroup.com|Directory Services|
iedteavia001.via.novonet|Other|Blade Chassis
iedtsavia001.iehibdom.com|Citrix|SBC
iedtsavia003.iehibdom.com|Citrix|SBC
iedttavia001.iehibdom.com|Citrix|SBC
iedttavia002.iehibdom.com|Citrix|SBC
iedttavia003.iehibdom.com|Citrix|SBC
iedttavia004.iehibdom.com|Citrix|SBC
iedttavia005.iehibdom.com|Citrix|SBC
iedttavia006.iehibdom.com|Citrix|SBC
iedttavia007.iehibdom.com|Citrix|SBC
iedttavia008.iehibdom.com|Citrix|SBC
iedttavia009.iehibdom.com|Citrix|SBC
iedttavia010.iehibdom.com|Citrix|SBC
iedttavia011.iehibdom.com|Citrix|SBC
iedttavia012.iehibdom.com|Citrix|SBC
iedttavia013.iehibdom.com|Citrix|SBC
iedttavpa001.iehibdom.com|Citrix|SBC
iedttavpa002.iehibdom.com|Citrix|SBC
iedtvavia001.iehibdom.com|Citrix|SBC
iedtzavia001.iehibdom.com|Citrix|SBC
iedtzavia002.iehibdom.com|Citrix|SBC
iedtzavpa001.iehibdom.com|Citrix|SBC
iedtzavpa002.iehibdom.com|Citrix|SBC
iegydavia001.avivagroup.com|Directory Services|
iegydavia002.avivagroup.com|Directory Services|
iegydavia811.via.novonet|Directory Services|
ieitsavia030.via.novonet|Other|LADS
ieitsavia033.via.novonet|Other|LADS
ieitsavia034.via.novonet|Other|CLADS
ieitsavia035.via.novonet|Other|LADS
ielnu1za.via.novonet|Business Application|
imtihsp01.via.novonet|Other|Midrange Lpar
imtihsp02.via.novonet|Other|Midrange Lpar
imtihsp03.via.novonet|Other|Midrange Lpar
imtihsp04.via.novonet|Other|Midrange Lpar
imtihsr01.via.novonet|Other|Midrange Lpar
imtihsr02.via.novonet|Other|Midrange Lpar
intl206t.ecs.com|Business Application|
intl207t.ecs.com|Business Application|
intl208t.ecs.com|Business Application|
intl209t.ecs.com|Business Application|
intl210t.ecs.com|Business Application|
intl211a.via.novonet|Business Application|
intl211t.ecs.com|Business Application|
intl212a.via.novonet|Business Application|
intl212t.ecs.com|Business Application|
intl213t.ecs.com|Business Application|
intp408t.via.novonet|Business Application|
intp476t.ecs.com|Business Application|
intp477t.ecs.com|Business Application|
intp478t.ecs.com|Business Application|
intp479t.ecs.com|Business Application|
intt159a.via.novonet|Business Application|
intu152t.ecs.com|Business Application|
intu153a.via.novonet|Business Application|
invincible cluster.via.novonet|Other|Midrange Cluster
ipal001w.via.novonet|Directory Services|
ipal002w.via.novonet|Directory Services|
ipal003w.via.novonet|Directory Services|
ipal004w.via.novonet|Directory Services|
ipal005w.via.novonet|Directory Services|
ipal006w.via.novonet|Directory Services|WINS Server
ipal007w.via.novonet|Directory Services|
ipal008w.via.novonet|Directory Services|
ipal009w.via.novonet|Directory Services|
ipal010w.via.novonet|Directory Services|
ipal011w.via.novonet|Directory Services|
ipar001a.error.com|Directory Services|
ipar003w.via.novonet|Directory Services|
ipar005w.error.com|Directory Services|
islhc3ha.via.novonet|Web Hosting|
itcam cluster.via.novonet|Other|Midrange Cluster
itchin.via.novonet|Other|Midrange Lpar
janice.via.novonet|Other|Midrange Lpar
janice_zoot.via.novonet|Other|Midrange Host
kermit.via.novonet|Other|Midrange Lpar
kermit_rowlf.via.novonet|Other|Midrange Host
laurel.via.novonet|Other|Midrange Lpar
lavender cluster.via.novonet|Other|Midrange Cluster
lb-hc1.via.novonet||
lb-hc2.via.novonet||
lb-pre1.via.novonet||
lb-pre2.via.novonet||
lb-prod1.via.novonet||
lb-prod2.via.novonet||
ldapbld1.via.novonet|Other|Midrange Lpar
ldapbld1_nimbld1.via.novonet|Other|Midrange Host
london.via.novonet|Other|Midrange Lpar
lpp1.via.novonet|Other|Mainframe Lpar
lpp2.via.novonet|Other|Mainframe Lpar
lpp3.via.novonet|Other|Mainframe Lpar
lppa.via.novonet|Other|Mainframe Lpar
lpt8.via.novonet|Other|Mainframe Lpar
luke.via.novonet|Other|Midrange Host
lunid7.via.novonet|Other|Midrange Lpar
lunid8.via.novonet|Other|Midrange Lpar
lunip5.via.novonet|Other|Midrange Lpar
lunip6.via.novonet|Other|Midrange Lpar
lupin cluster.via.novonet|Other|Midrange Cluster
m/f ams-dc2.via.novonet|Storage|
m/f ams-dc3.via.novonet|Storage|
manage1.via.novonet|Other|AS400
manage2.via.novonet|Other|AS400
mars.via.novonet|Other|Midrange Lpar
marvin1.via.novonet|Other|Midrange Host
marvin2.via.novonet|Other|Midrange Host
mayflower cluster.via.novonet|Other|Midrange Cluster
mercedes cluster.via.novonet|Other|Midrange Cluster
mercury10.via.novonet|Business Application|
mercury11.via.novonet|Business Application|
mercury12.via.novonet|Business Application|
mercury8.via.novonet|Business Application|
mercury9.via.novonet|Business Application|
mf_p9500_dc2.via.novonet|Storage|
mf_p9500_dc3.via.novonet|Storage|
mf_p9500dkc_rack00_dc2.via.novonet|Storage|
mf_p9500dkc_rack00_dc3.via.novonet|Storage|
mf_p9500dku_rack01_dc3.via.novonet|Storage|
mf_p9500r1_dc3.via.novonet|Storage|
mfa2.via.novonet|Storage|
mfa2_r1.via.novonet|Storage|
mfa3.via.novonet|Storage|
mfa3_r1.via.novonet|Storage|
mfb2.via.novonet|Storage|
mfb2_l1.via.novonet|Storage|
mfb2_r1.via.novonet|Storage|
mfb3.via.novonet|Storage|
mfb3_l1.via.novonet|Storage|
mfb3_r1.via.novonet|Storage|
mfhmc1dc3.via.novonet|Other|Mainframe Hardware Management
mfhmcdc3.via.novonet|Other|Mainframe Hardware Management
mgtd001v.via1.novonet1|Other|CIC4
mgtl001m.via.novonet|Infrastructure Application|
mgtl002m.via.novonet|Infrastructure Application|
mgtl005q.via.novonet|Other|Data Warehouse
mgtl006f.via.novonet|Infrastructure Application|
mgtl007s.via.novonet|Infrastructure Application|
mgtl008t.via.novonet|Messaging|
mgtl011g.via.novonet|Firewall|
